accuracy,precision,recall,f1,fpr,fnr,model,attack,asr,train_s,family,epsilon,iters,confidence,n_samples,n_eligible,mean_l2,median_queries_success,query_budget_exhausted,numerical_stagnation,elapsed_s,seed
0.5503658105400578,0.5278324541374695,0.1332723694411864,0.2128118849596851,0.09995,0.8667276305588136,XGB,CW_c0.0_it10,0.4494891344750369,1.854119062423706,CW,,10.0,0.0,,,,,,,,31
0.5326872342547346,0.4549082202713487,0.1246446534003936,0.1956745623069001,0.1252166666666666,0.8753553465996063,XGB,CW_c0.5_it10,0.4671858426334732,1.854119062423706,CW,,10.0,0.5,,,,,,,,31
0.09,0.1525423728813559,0.18,0.1651376146788991,1.0,0.82,XGB,HopSkipJump_direct,0.91,,,,,,100.0,100.0,0.6860396862030029,563.0,0.0,10.0,4.4392170906066895,31
0.999809615332312,0.999880701475325,0.9997018070492814,0.9997912462598288,0.0001,0.0002981929507186,LGBM,clean,0.0,1.2512998580932615,,,,,,,,,,,,31
0.4262440731439761,0.0819703799098519,0.025306641750989,0.0386736135372837,0.2376166666666666,0.974693358249011,LGBM,FGSM_eps0.15,0.5736471356173449,1.2512998580932615,FGSM,0.15,1.0,,,,,,,,,31
0.417994070877492,0.0713845014807502,0.0230006162654314,0.034791237539655,0.25085,0.9769993837345684,LGBM,FGSM_eps0.3,0.5818971378838291,1.2512998580932615,FGSM,0.3,1.0,,,,,,,,,31
0.247608859233203,0.0105707612145894,0.0070174741069121,0.00843518883592,0.5506833333333333,0.992982525893088,LGBM,FGSM_eps0.5,0.7522914154646746,1.2512998580932615,FGSM,0.5,1.0,,,,,,,,,31
0.1782000489560574,0.0064591896652965,0.0052481959326481,0.0057910611461475,0.6768,0.994751804067352,LGBM,FGSM_eps0.75,0.8217002257418202,1.2512998580932615,FGSM,0.75,1.0,,,,,,,,,31
0.4308133051684904,0.258364312267658,0.1326362244796533,0.1752860351780577,0.3192,0.8673637755203467,LGBM,PGD_eps0.15_it10,0.5690779035928306,1.2512998580932615,PGD,0.15,10.0,,,,,,,,,31
0.3720479044087649,0.0275092195754011,0.0109735005864461,0.0156887265699384,0.3252333333333333,0.989026499413554,LGBM,PGD_eps0.15_it25,0.6278433043525561,1.2512998580932615,PGD,0.15,25.0,,,,,,,,,31
0.3216322312176459,0.0698775739292103,0.039600023855436,0.0505519604111153,0.4419166666666667,0.960399976144564,LGBM,PGD_eps0.3_it10,0.6782771094167883,1.2512998580932615,PGD,0.3,10.0,,,,,,,,,31
0.283700352664932,0.0324135909046486,0.0197801323976701,0.0245679012345679,0.4950333333333333,0.98021986760233,LGBM,PGD_eps0.3_it25,0.7162089879695022,1.2512998580932615,PGD,0.3,25.0,,,,,,,,,31
0.3459924027451656,0.171658847588115,0.1134723575134683,0.1366285680090958,0.4590666666666667,0.8865276424865316,LGBM,PGD_eps0.5_it10,0.6539441356989384,1.2512998580932615,PGD,0.5,10.0,,,,,,,,,31
0.312992393679229,0.0202259887005649,0.0106753076357274,0.0139747309799227,0.43355,0.9893246923642726,LGBM,PGD_eps0.5_it25,0.686944144764875,1.2512998580932615,PGD,0.5,25.0,,,,,,,,,31
0.2889495299311895,0.054598429186724,0.0342723098025962,0.0421109197718584,0.4975333333333333,0.9657276901974038,LGBM,PGD_eps0.75_it10,0.710996074449471,1.2512998580932615,PGD,0.75,10.0,,,,,,,,,31
0.2723316682229857,0.0304360091527442,0.0193030236765202,0.0236235797873634,0.5155333333333333,0.9806969763234796,LGBM,PGD_eps0.75_it25,0.7276139361576748,1.2512998580932615,PGD,0.75,25.0,,,,,,,,,31
0.5685248814628795,0.6121874482530221,0.146989245174244,0.2370593610233885,0.0780666666666666,0.853010754825756,LGBM,CW_c0.0_it10,0.4313300635522152,1.2512998580932615,CW,,10.0,0.0,,,,,,,,31
0.5656600455110015,0.5966101694915255,0.1469494861141482,0.2358158008071076,0.0833,0.8530505138858517,LGBM,CW_c0.5_it10,0.4341858335675367,1.2512998580932615,CW,,10.0,0.5,,,,,,,,31
