accuracy,precision,recall,f1,fpr,fnr,model,sigma,eval_attack,smooth_s_per_sample,n0,n,family,epsilon,iters,confidence,seed
0.425,1.0,0.267515923566879,0.4221105527638191,0.0,0.732484076433121,RF,0.25,Clean,0.0053317248821258,50,200,,,,,31
0.215,0.5,0.0063694267515923,0.0125786163522012,0.0232558139534883,0.9936305732484076,RF,0.25,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,31
0.215,0.5,0.1273885350318471,0.2030456852791878,0.4651162790697674,0.8726114649681529,RF,0.25,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,31
0.315,0.6851851851851852,0.2356687898089172,0.3507109004739336,0.3953488372093023,0.7643312101910829,RF,0.25,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,31
0.34,0.7272727272727273,0.2547770700636942,0.3773584905660377,0.3488372093023256,0.7452229299363057,RF,0.25,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,31
0.225,0.75,0.019108280254777,0.0372670807453416,0.0232558139534883,0.9808917197452228,RF,0.25,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,31
0.225,0.6666666666666666,0.0254777070063694,0.0490797546012269,0.0465116279069767,0.9745222929936306,RF,0.25,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,31
0.205,0.375,0.019108280254777,0.0363636363636363,0.1162790697674418,0.9808917197452228,RF,0.25,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,31
0.195,0.3,0.019108280254777,0.0359281437125748,0.1627906976744186,0.9808917197452228,RF,0.25,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,31
0.18,0.1818181818181818,0.0127388535031847,0.0238095238095238,0.2093023255813953,0.9872611464968152,RF,0.25,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,31
0.195,0.3333333333333333,0.0254777070063694,0.0473372781065088,0.1860465116279069,0.9745222929936306,RF,0.25,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,31
0.18,0.2307692307692307,0.019108280254777,0.0352941176470588,0.2325581395348837,0.9808917197452228,RF,0.25,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,31
0.185,0.2857142857142857,0.0254777070063694,0.0467836257309941,0.2325581395348837,0.9745222929936306,RF,0.25,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,31
0.285,1.0,0.0891719745222929,0.1637426900584795,0.0,0.910828025477707,RF,0.25,CW_c0.0_it10,,50,200,CW,,10.0,0.0,31
0.24,0.8571428571428571,0.0382165605095541,0.073170731707317,0.0232558139534883,0.961783439490446,RF,0.25,CW_c0.5_it10,,50,200,CW,,10.0,0.5,31
0.915,0.972972972972973,0.9171974522292994,0.9442622950819672,0.0930232558139534,0.0828025477707006,MLP,0.25,Clean,0.0026899170875549,50,200,,,,,31
0.445,0.6854838709677419,0.5414012738853503,0.604982206405694,0.9069767441860463,0.4585987261146497,MLP,0.25,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,31
0.395,0.6578947368421053,0.4777070063694267,0.5535055350553506,0.9069767441860463,0.5222929936305732,MLP,0.25,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,31
0.51,0.7122302158273381,0.6305732484076433,0.668918918918919,0.9302325581395348,0.3694267515923566,MLP,0.25,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,31
0.595,0.740506329113924,0.7452229299363057,0.7428571428571429,0.9534883720930232,0.2547770700636942,MLP,0.25,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,31
0.52,0.7194244604316546,0.6369426751592356,0.6756756756756757,0.9069767441860463,0.3630573248407643,MLP,0.25,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,31
0.515,0.717391304347826,0.6305732484076433,0.6711864406779661,0.9069767441860463,0.3694267515923566,MLP,0.25,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,31
0.285,0.5760869565217391,0.3375796178343949,0.4257028112449799,0.9069767441860463,0.6624203821656051,MLP,0.25,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,31
0.28,0.5714285714285714,0.3312101910828025,0.4193548387096774,0.9069767441860463,0.6687898089171974,MLP,0.25,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,31
0.235,0.5238095238095238,0.2802547770700637,0.3651452282157676,0.9302325581395348,0.7197452229299363,MLP,0.25,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,31
0.21,0.4936708860759494,0.2484076433121019,0.3305084745762712,0.9302325581395348,0.7515923566878981,MLP,0.25,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,31
0.205,0.4875,0.2484076433121019,0.3291139240506329,0.9534883720930232,0.7515923566878981,MLP,0.25,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,31
0.2,0.4810126582278481,0.2420382165605095,0.3220338983050847,0.9534883720930232,0.7579617834394905,MLP,0.25,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,31
0.705,0.80625,0.821656050955414,0.8138801261829653,0.7209302325581395,0.1783439490445859,MLP,0.25,CW_c0.0_it10,,50,200,CW,,10.0,0.0,31
0.715,0.8125,0.8280254777070064,0.8201892744479495,0.6976744186046512,0.1719745222929936,MLP,0.25,CW_c0.5_it10,,50,200,CW,,10.0,0.5,31
0.885,0.9855072463768116,0.8662420382165605,0.9220338983050848,0.0465116279069767,0.1337579617834395,LR,0.5,Clean,0.0001536285877227,50,200,,,,,31
0.865,0.9850746268656716,0.8407643312101911,0.9072164948453608,0.0465116279069767,0.1592356687898089,LR,0.5,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,31
0.815,0.9838709677419356,0.7770700636942676,0.8683274021352313,0.0465116279069767,0.2229299363057325,LR,0.5,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,31
0.79,0.967479674796748,0.7579617834394905,0.85,0.0930232558139534,0.2420382165605095,LR,0.5,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,31
0.79,0.9323308270676692,0.7898089171974523,0.8551724137931035,0.2093023255813953,0.2101910828025477,LR,0.5,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,31
0.895,0.9857142857142858,0.8789808917197452,0.9292929292929292,0.0465116279069767,0.1210191082802547,LR,0.5,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,31
0.895,0.9857142857142858,0.8789808917197452,0.9292929292929292,0.0465116279069767,0.1210191082802547,LR,0.5,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,31
0.815,0.96875,0.7898089171974523,0.8701754385964913,0.0930232558139534,0.2101910828025477,LR,0.5,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,31
0.825,0.9621212121212122,0.8089171974522293,0.8788927335640139,0.1162790697674418,0.1910828025477707,LR,0.5,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,31
0.67,0.9174311926605504,0.6369426751592356,0.7518796992481203,0.2093023255813953,0.3630573248407643,LR,0.5,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,31
0.65,0.8849557522123894,0.6369426751592356,0.7407407407407407,0.3023255813953488,0.3630573248407643,LR,0.5,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,31
0.64,0.8695652173913043,0.6369426751592356,0.7352941176470589,0.3488372093023256,0.3630573248407643,LR,0.5,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,31
0.58,0.7874015748031497,0.6369426751592356,0.704225352112676,0.627906976744186,0.3630573248407643,LR,0.5,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,31
0.89,0.9856115107913668,0.8726114649681529,0.9256756756756755,0.0465116279069767,0.1273885350318471,LR,0.5,CW_c0.0_it10,,50,200,CW,,10.0,0.0,31
0.89,0.9856115107913668,0.8726114649681529,0.9256756756756755,0.0465116279069767,0.1273885350318471,LR,0.5,CW_c0.5_it10,,50,200,CW,,10.0,0.5,31
0.885,0.9855072463768116,0.8662420382165605,0.9220338983050848,0.0465116279069767,0.1337579617834395,SVM,0.5,Clean,0.0001519548892974,50,200,,,,,31
0.865,0.9850746268656716,0.8407643312101911,0.9072164948453608,0.0465116279069767,0.1592356687898089,SVM,0.5,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,31
0.785,0.9596774193548387,0.7579617834394905,0.8469750889679716,0.1162790697674418,0.2420382165605095,SVM,0.5,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,31
0.72,0.8796992481203008,0.7452229299363057,0.8068965517241379,0.3720930232558139,0.2547770700636942,SVM,0.5,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,31
0.685,0.8507462686567164,0.7261146496815286,0.7835051546391752,0.4651162790697674,0.2738853503184713,SVM,0.5,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,31
0.9,0.9858156028368794,0.8853503184713376,0.9328859060402684,0.0465116279069767,0.1146496815286624,SVM,0.5,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,31
0.89,0.9856115107913668,0.8726114649681529,0.9256756756756755,0.0465116279069767,0.1273885350318471,SVM,0.5,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,31
0.79,0.902097902097902,0.821656050955414,0.86,0.3255813953488372,0.1783439490445859,SVM,0.5,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,31
0.825,0.9013157894736842,0.8726114649681529,0.8867313915857605,0.3488372093023256,0.1273885350318471,SVM,0.5,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,31
0.705,0.80625,0.821656050955414,0.8138801261829653,0.7209302325581395,0.1783439490445859,SVM,0.5,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,31
0.72,0.8258064516129032,0.8152866242038217,0.8205128205128205,0.627906976744186,0.1847133757961783,SVM,0.5,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,31
0.625,0.7733333333333333,0.7388535031847133,0.755700325732899,0.7906976744186046,0.2611464968152866,SVM,0.5,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,31
0.615,0.7702702702702703,0.7261146496815286,0.7475409836065574,0.7906976744186046,0.2738853503184713,SVM,0.5,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,31
0.89,0.9856115107913668,0.8726114649681529,0.9256756756756755,0.0465116279069767,0.1273885350318471,SVM,0.5,CW_c0.0_it10,,50,200,CW,,10.0,0.0,31
0.885,0.9855072463768116,0.8662420382165605,0.9220338983050848,0.0465116279069767,0.1337579617834395,SVM,0.5,CW_c0.5_it10,,50,200,CW,,10.0,0.5,31
0.355,1.0,0.1783439490445859,0.3027027027027027,0.0,0.821656050955414,RF,0.5,Clean,0.0053332614898681,50,200,,,,,31
0.225,0.6,0.0382165605095541,0.0718562874251497,0.0930232558139534,0.961783439490446,RF,0.5,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,31
0.235,0.7,0.0445859872611464,0.0838323353293413,0.0697674418604651,0.9554140127388536,RF,0.5,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,31
0.27,0.6341463414634146,0.1656050955414012,0.2626262626262626,0.3488372093023256,0.8343949044585988,RF,0.5,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,31
0.315,0.6923076923076923,0.2292993630573248,0.3444976076555024,0.3720930232558139,0.7707006369426752,RF,0.5,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,31
0.21,0.4,0.0127388535031847,0.0246913580246913,0.0697674418604651,0.9872611464968152,RF,0.5,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,31
0.22,0.5714285714285714,0.0254777070063694,0.048780487804878,0.0697674418604651,0.9745222929936306,RF,0.5,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,31
0.23,0.8,0.0254777070063694,0.0493827160493827,0.0232558139534883,0.9745222929936306,RF,0.5,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,31
0.205,0.3333333333333333,0.0127388535031847,0.0245398773006134,0.0930232558139534,0.9872611464968152,RF,0.5,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,31
0.185,0.125,0.0063694267515923,0.0121212121212121,0.1627906976744186,0.9936305732484076,RF,0.5,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,31
0.205,0.3333333333333333,0.0127388535031847,0.0245398773006134,0.0930232558139534,0.9872611464968152,RF,0.5,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,31
0.185,0.2,0.0127388535031847,0.0239520958083832,0.1860465116279069,0.9872611464968152,RF,0.5,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,31
0.185,0.2,0.0127388535031847,0.0239520958083832,0.1860465116279069,0.9872611464968152,RF,0.5,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,31
0.225,0.6,0.0382165605095541,0.0718562874251497,0.0930232558139534,0.961783439490446,RF,0.5,CW_c0.0_it10,,50,200,CW,,10.0,0.0,31
0.23,0.6153846153846154,0.0509554140127388,0.0941176470588235,0.1162790697674418,0.9490445859872612,RF,0.5,CW_c0.5_it10,,50,200,CW,,10.0,0.5,31
0.845,0.8795180722891566,0.929936305732484,0.9040247678018576,0.4651162790697674,0.0700636942675159,MLP,0.5,Clean,0.002341125011444,50,200,,,,,31
0.65,0.7636363636363637,0.802547770700637,0.782608695652174,0.9069767441860463,0.197452229299363,MLP,0.5,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,31
0.52,0.7194244604316546,0.6369426751592356,0.6756756756756757,0.9069767441860463,0.3630573248407643,MLP,0.5,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,31
0.49,0.7037037037037037,0.6050955414012739,0.6506849315068494,0.9302325581395348,0.3949044585987261,MLP,0.5,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,31
0.56,0.7284768211920529,0.7006369426751592,0.7142857142857143,0.9534883720930232,0.2993630573248407,MLP,0.5,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,31
0.69,0.7745664739884393,0.8535031847133758,0.8121212121212121,0.9069767441860463,0.1464968152866242,MLP,0.5,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,31
0.675,0.7705882352941177,0.8343949044585988,0.8012232415902141,0.9069767441860463,0.1656050955414012,MLP,0.5,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,31
0.54,0.7272727272727273,0.6624203821656051,0.6933333333333334,0.9069767441860463,0.3375796178343949,MLP,0.5,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,31
0.495,0.7089552238805971,0.6050955414012739,0.6529209621993127,0.9069767441860463,0.3949044585987261,MLP,0.5,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,31
0.365,0.6363636363636364,0.445859872611465,0.5243445692883895,0.9302325581395348,0.554140127388535,MLP,0.5,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,31
0.345,0.6226415094339622,0.4203821656050955,0.5019011406844106,0.9302325581395348,0.5796178343949044,MLP,0.5,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,31
0.34,0.616822429906542,0.4203821656050955,0.5,0.9534883720930232,0.5796178343949044,MLP,0.5,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,31
0.315,0.5980392156862745,0.3885350318471338,0.471042471042471,0.9534883720930232,0.6114649681528662,MLP,0.5,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,31
0.775,0.8111111111111111,0.929936305732484,0.8664688427299704,0.7906976744186046,0.0700636942675159,MLP,0.5,CW_c0.0_it10,,50,200,CW,,10.0,0.0,31
0.77,0.8171428571428572,0.910828025477707,0.8614457831325302,0.7441860465116279,0.0891719745222929,MLP,0.5,CW_c0.5_it10,,50,200,CW,,10.0,0.5,31
0.91,0.951048951048951,0.9251700680272108,0.9379310344827586,0.1320754716981132,0.0748299319727891,LR,0.1,Clean,0.0001535129547119,50,200,,,,,99
0.84,0.9457364341085271,0.8299319727891157,0.8840579710144928,0.1320754716981132,0.1700680272108843,LR,0.1,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,99
0.82,0.9236641221374046,0.8231292517006803,0.8705035971223022,0.1886792452830188,0.1768707482993197,LR,0.1,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,99
0.825,0.9307692307692308,0.8231292517006803,0.8736462093862816,0.1698113207547169,0.1768707482993197,LR,0.1,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,99
0.74,0.9130434782608696,0.7142857142857143,0.8015267175572519,0.1886792452830188,0.2857142857142857,LR,0.1,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,99
0.915,0.9452054794520548,0.9387755102040816,0.9419795221843004,0.1509433962264151,0.0612244897959183,LR,0.1,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,99
0.91,0.9448275862068966,0.9319727891156464,0.9383561643835616,0.1509433962264151,0.0680272108843537,LR,0.1,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,99
0.9,0.9379310344827586,0.9251700680272108,0.9315068493150684,0.1698113207547169,0.0748299319727891,LR,0.1,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,99
0.905,0.9444444444444444,0.9251700680272108,0.9347079037800688,0.1509433962264151,0.0748299319727891,LR,0.1,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,99
0.885,0.9428571428571428,0.8979591836734694,0.9198606271777005,0.1509433962264151,0.1020408163265306,LR,0.1,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,99
0.89,0.9432624113475178,0.9047619047619048,0.9236111111111112,0.1509433962264151,0.0952380952380952,LR,0.1,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,99
0.87,0.9416058394160584,0.8775510204081632,0.908450704225352,0.1509433962264151,0.1224489795918367,LR,0.1,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,99
0.885,0.9492753623188406,0.891156462585034,0.9192982456140352,0.1320754716981132,0.1088435374149659,LR,0.1,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,99
0.905,0.9444444444444444,0.9251700680272108,0.9347079037800688,0.1509433962264151,0.0748299319727891,LR,0.1,CW_c0.0_it10,,50,200,CW,,10.0,0.0,99
0.905,0.9444444444444444,0.9251700680272108,0.9347079037800688,0.1509433962264151,0.0748299319727891,LR,0.1,CW_c0.5_it10,,50,200,CW,,10.0,0.5,99
0.915,0.9577464788732394,0.9251700680272108,0.9411764705882352,0.1132075471698113,0.0748299319727891,SVM,0.1,Clean,0.0001531195640563,50,200,,,,,99
0.915,0.9577464788732394,0.9251700680272108,0.9411764705882352,0.1132075471698113,0.0748299319727891,SVM,0.1,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,99
0.825,0.9444444444444444,0.8095238095238095,0.8717948717948718,0.1320754716981132,0.1904761904761904,SVM,0.1,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,99
0.82,0.944,0.8027210884353742,0.8676470588235294,0.1320754716981132,0.1972789115646258,SVM,0.1,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,99
0.815,0.9435483870967742,0.7959183673469388,0.8634686346863468,0.1320754716981132,0.2040816326530612,SVM,0.1,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,99
0.91,0.9448275862068966,0.9319727891156464,0.9383561643835616,0.1509433962264151,0.0680272108843537,SVM,0.1,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,99
0.91,0.9448275862068966,0.9319727891156464,0.9383561643835616,0.1509433962264151,0.0680272108843537,SVM,0.1,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,99
0.89,0.9496402877697842,0.8979591836734694,0.9230769230769232,0.1320754716981132,0.1020408163265306,SVM,0.1,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,99
0.885,0.9492753623188406,0.891156462585034,0.9192982456140352,0.1320754716981132,0.1088435374149659,SVM,0.1,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,99
0.885,0.9558823529411764,0.8843537414965986,0.9187279151943464,0.1132075471698113,0.1156462585034013,SVM,0.1,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,99
0.885,0.9492753623188406,0.891156462585034,0.9192982456140352,0.1320754716981132,0.1088435374149659,SVM,0.1,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,99
0.86,0.9473684210526316,0.8571428571428571,0.9,0.1320754716981132,0.1428571428571428,SVM,0.1,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,99
0.875,0.9420289855072465,0.8843537414965986,0.912280701754386,0.1509433962264151,0.1156462585034013,SVM,0.1,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,99
0.915,0.9577464788732394,0.9251700680272108,0.9411764705882352,0.1132075471698113,0.0748299319727891,SVM,0.1,CW_c0.0_it10,,50,200,CW,,10.0,0.0,99
0.91,0.951048951048951,0.9251700680272108,0.9379310344827586,0.1320754716981132,0.0748299319727891,SVM,0.1,CW_c0.5_it10,,50,200,CW,,10.0,0.5,99
0.43,1.0,0.2244897959183673,0.3666666666666666,0.0,0.7755102040816326,RF,0.1,Clean,0.005387225151062,50,200,,,,,99
0.19,0.2222222222222222,0.0408163265306122,0.0689655172413793,0.3962264150943396,0.9591836734693876,RF,0.1,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,99
0.265,0.5,0.1700680272108843,0.2538071065989847,0.4716981132075472,0.8299319727891157,RF,0.1,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,99
0.43,0.7088607594936709,0.3809523809523809,0.495575221238938,0.4339622641509434,0.6190476190476191,RF,0.1,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,99
0.44,0.7058823529411765,0.4081632653061224,0.5172413793103449,0.4716981132075472,0.5918367346938775,RF,0.1,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,99
0.15,0.0,0.0,0.0,0.4339622641509434,1.0,RF,0.1,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,99
0.14,0.037037037037037,0.0068027210884353,0.0114942528735632,0.490566037735849,0.9931972789115646,RF,0.1,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,99
0.155,0.0769230769230769,0.0136054421768707,0.0231213872832369,0.4528301886792453,0.9863945578231292,RF,0.1,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,99
0.175,0.0909090909090909,0.0136054421768707,0.0236686390532544,0.3773584905660377,0.9863945578231292,RF,0.1,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,99
0.255,0.4772727272727273,0.1428571428571428,0.2198952879581152,0.4339622641509434,0.8571428571428571,RF,0.1,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,99
0.275,0.5238095238095238,0.1496598639455782,0.2328042328042328,0.3773584905660377,0.8503401360544217,RF,0.1,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,99
0.26,0.4897959183673469,0.1632653061224489,0.2448979591836734,0.4716981132075472,0.8367346938775511,RF,0.1,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,99
0.36,0.6666666666666666,0.2585034013605442,0.3725490196078431,0.3584905660377358,0.7414965986394558,RF,0.1,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,99
0.235,0.0,0.0,0.0,0.1132075471698113,1.0,RF,0.1,CW_c0.0_it10,,50,200,CW,,10.0,0.0,99
0.22,0.0,0.0,0.0,0.1698113207547169,1.0,RF,0.1,CW_c0.5_it10,,50,200,CW,,10.0,0.5,99
0.96,0.986013986013986,0.9591836734693876,0.9724137931034482,0.0377358490566037,0.0408163265306122,MLP,0.1,Clean,0.002162662744522,50,200,,,,,99
0.055,0.0961538461538461,0.0340136054421768,0.050251256281407,0.8867924528301887,0.9659863945578232,MLP,0.1,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,99
0.07,0.1694915254237288,0.0680272108843537,0.0970873786407767,0.9245283018867924,0.9319727891156464,MLP,0.1,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,99
0.12,0.2957746478873239,0.1428571428571428,0.1926605504587156,0.9433962264150944,0.8571428571428571,MLP,0.1,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,99
0.125,0.3055555555555556,0.1496598639455782,0.2009132420091324,0.9433962264150944,0.8503401360544217,MLP,0.1,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,99
0.105,0.2333333333333333,0.0952380952380952,0.1352657004830917,0.8679245283018868,0.9047619047619048,MLP,0.1,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,99
0.08,0.175438596491228,0.0680272108843537,0.0980392156862745,0.8867924528301887,0.9319727891156464,MLP,0.1,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,99
0.04,0.0909090909090909,0.0340136054421768,0.0495049504950495,0.9433962264150944,0.9659863945578232,MLP,0.1,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,99
0.035,0.074074074074074,0.0272108843537414,0.0398009950248756,0.9433962264150944,0.9727891156462584,MLP,0.1,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,99
0.03,0.0727272727272727,0.0272108843537414,0.0396039603960396,0.9622641509433962,0.9727891156462584,MLP,0.1,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,99
0.035,0.074074074074074,0.0272108843537414,0.0398009950248756,0.9433962264150944,0.9727891156462584,MLP,0.1,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,99
0.025,0.0714285714285714,0.0272108843537414,0.0394088669950738,0.981132075471698,0.9727891156462584,MLP,0.1,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,99
0.03,0.0727272727272727,0.0272108843537414,0.0396039603960396,0.9622641509433962,0.9727891156462584,MLP,0.1,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,99
0.68,0.7455621301775148,0.8571428571428571,0.7974683544303798,0.8113207547169812,0.1428571428571428,MLP,0.1,CW_c0.0_it10,,50,200,CW,,10.0,0.0,99
0.58,0.7032258064516129,0.7414965986394558,0.7218543046357616,0.8679245283018868,0.2585034013605442,MLP,0.1,CW_c0.5_it10,,50,200,CW,,10.0,0.5,99
0.91,0.951048951048951,0.9251700680272108,0.9379310344827586,0.1320754716981132,0.0748299319727891,LR,0.25,Clean,0.0001534903049468,50,200,,,,,99
0.88,0.9555555555555556,0.8775510204081632,0.9148936170212766,0.1132075471698113,0.1224489795918367,LR,0.25,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,99
0.83,0.924812030075188,0.8367346938775511,0.8785714285714286,0.1886792452830188,0.1632653061224489,LR,0.25,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,99
0.81,0.9291338582677166,0.8027210884353742,0.8613138686131386,0.1698113207547169,0.1972789115646258,LR,0.25,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,99
0.74,0.9130434782608696,0.7142857142857143,0.8015267175572519,0.1886792452830188,0.2857142857142857,LR,0.25,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,99
0.915,0.9452054794520548,0.9387755102040816,0.9419795221843004,0.1509433962264151,0.0612244897959183,LR,0.25,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,99
0.91,0.9448275862068966,0.9319727891156464,0.9383561643835616,0.1509433962264151,0.0680272108843537,LR,0.25,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,99
0.9,0.9379310344827586,0.9251700680272108,0.9315068493150684,0.1698113207547169,0.0748299319727891,LR,0.25,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,99
0.9,0.944055944055944,0.9183673469387756,0.9310344827586208,0.1509433962264151,0.0816326530612244,LR,0.25,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,99
0.88,0.9424460431654677,0.891156462585034,0.916083916083916,0.1509433962264151,0.1088435374149659,LR,0.25,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,99
0.88,0.9424460431654677,0.891156462585034,0.916083916083916,0.1509433962264151,0.1088435374149659,LR,0.25,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,99
