model,eval_attack,family,accuracy_mean,accuracy_std,confidence_mean,confidence_std,epsilon_mean,epsilon_std,f1_mean,f1_std,fnr_mean,fnr_std,fpr_mean,fpr_std,iters_mean,iters_std,n_mean,n_std,n0_mean,n0_std,precision_mean,precision_std,recall_mean,recall_std,sigma_mean,sigma_std,smooth_s_per_sample_mean,smooth_s_per_sample_std
RF,PGD_eps0.5_it10,PGD,0.7616666666666667,0.10426043398738606,,,0.5,0.0,0.05052965511899761,0.05985047248158369,0.9269135802469136,0.10129686860024885,0.15316603203819223,0.12568482002193593,10.0,0.0,200.0,0.0,50.0,0.0,0.044162814573156114,0.05280257767595981,0.07308641975308641,0.10129686860024885,0.2833333333333333,0.1707825127659933,,
RF,PGD_eps0.5_it25,PGD,0.7516666666666667,0.11041588050034591,,,0.5,0.0,0.03714097118650795,0.04484823825473349,0.9450617283950618,0.07202070198312437,0.16169660135784614,0.1293119071531574,25.0,0.0,200.0,0.0,50.0,0.0,0.029902191312374368,0.03554959475993056,0.05493827160493825,0.07202070198312431,0.2833333333333333,0.1707825127659933,,
RF,PGD_eps0.75_it10,PGD,0.49766666666666665,0.22729674331984945,,,0.75,0.0,0.044538187340789875,0.04490551853428795,0.8737918871252205,0.14587687964386928,0.45818928642964135,0.2686779661525559,10.0,0.0,200.0,0.0,50.0,0.0,0.029067536099008813,0.030866594178819883,0.1262081128747795,0.14587687964386925,0.2833333333333333,0.1707825127659933,,
RF,PGD_eps0.75_it25,PGD,0.45666666666666667,0.22304441155027743,,,0.75,0.0,0.0391960939007756,0.03346337072532911,0.8860141093474426,0.10742052551927744,0.5025090138909201,0.260969930831309,25.0,0.0,200.0,0.0,50.0,0.0,0.025183427262948463,0.022756674400038118,0.11398589065255729,0.10742052551927742,0.2833333333333333,0.1707825127659933,,
SVM,CW_c0.0_it10,CW,0.2856666666666667,0.06868319264842712,0.0,0.0,,,0.060569827577251975,0.021984608404262543,0.7909700176366843,0.06461604849204876,0.7030370256570014,0.07792554894427474,10.0,0.0,200.0,0.0,50.0,0.0,0.035892082916392676,0.014228261681964853,0.2090299823633157,0.06461604849204876,0.2833333333333333,0.1707825127659933,,
SVM,CW_c0.5_it10,CW,0.19366666666666665,0.043030996579984826,0.5,0.0,,,0.06010326579616429,0.016748758635832327,0.7633686067019401,0.06526099888177746,0.8105307254668728,0.047345533101484184,10.0,0.0,200.0,0.0,50.0,0.0,0.03469439921624951,0.010196375497537718,0.23663139329805993,0.06526099888177746,0.2833333333333333,0.1707825127659933,,
SVM,Clean,,0.831,0.06824849553548523,,,,,0.4557346097468431,0.1261430060349916,0.3874426807760141,0.13213798130287652,0.14131521970882097,0.08447692285151744,,,200.0,0.0,50.0,0.0,0.39286918919015235,0.16126393513183743,0.6125573192239859,0.13213798130287652,0.2833333333333333,0.1707825127659933,0.00013681761423742,2.2942331119364588e-05
SVM,FGSM_eps0.15,FGSM,0.16033333333333336,0.012882250616735461,,,0.15,0.0,0.09059164528270612,0.01910637860766621,0.6199294532627866,0.06441961260367002,0.8670558354333056,0.01646558452286734,1.0,0.0,200.0,0.0,50.0,0.0,0.05167958613580499,0.011759063688000506,0.3800705467372134,0.06441961260367003,0.2833333333333333,0.1707825127659933,,
SVM,FGSM_eps0.3,FGSM,0.145,0.02146425600188103,,,0.3,0.0,0.06751112615042561,0.018719190672462773,0.7073544973544974,0.10370443642050675,0.8720556611765107,0.018466016128896787,1.0,0.0,200.0,0.0,50.0,0.0,0.03833346845371454,0.010405363581045622,0.2926455026455026,0.10370443642050683,0.2833333333333333,0.1707825127659933,,
SVM,FGSM_eps0.5,FGSM,0.14333333333333334,0.022413856258594867,,,0.5,0.0,0.06406106577436901,0.018005007746026622,0.7221164021164022,0.09693106633714088,0.8720556611765107,0.018466016128896787,1.0,0.0,200.0,0.0,50.0,0.0,0.03637092743250948,0.010087974936514157,0.27788359788359784,0.09693106633714091,0.2833333333333333,0.1707825127659933,,
SVM,FGSM_eps0.75,FGSM,0.143,0.023052734575936353,,,0.75,0.0,0.06335955349790418,0.019067027365225767,0.7244973544973544,0.1008443162488075,0.8720556611765107,0.018466016128896787,1.0,0.0,200.0,0.0,50.0,0.0,0.035959601370359445,0.010685923987360619,0.27550264550264547,0.1008443162488075,0.2833333333333333,0.1707825127659933,,
SVM,PGD_eps0.15_it10,PGD,0.158,0.012363540870525037,,,0.15,0.0,0.09210327706173897,0.02479107192817638,0.6124867724867724,0.09502759764441567,0.8708525178574916,0.016478990297498167,10.0,0.0,200.0,0.0,50.0,0.0,0.052512101996245265,0.014764011385679211,0.3875132275132275,0.09502759764441568,0.2833333333333333,0.1707825127659933,,
SVM,PGD_eps0.15_it25,PGD,0.15666666666666668,0.012630273533214137,,,0.15,0.0,0.090138376799822,0.02139527273690616,0.6184832451499118,0.08920259374790157,0.8712165777792878,0.01664190273590201,25.0,0.0,200.0,0.0,50.0,0.0,0.051353732497979324,0.012715602365893102,0.3815167548500881,0.08920259374790163,0.2833333333333333,0.1707825127659933,,
SVM,PGD_eps0.3_it10,PGD,0.14266666666666666,0.02161899517509897,,,0.3,0.0,0.06400434028758784,0.01797832069651138,0.7221164021164022,0.09693106633714088,0.872766965376187,0.017774145019445766,10.0,0.0,200.0,0.0,50.0,0.0,0.03633719640062504,0.01007486573331996,0.27788359788359784,0.09693106633714091,0.2833333333333333,0.1707825127659933,,
SVM,PGD_eps0.3_it25,PGD,0.1423333333333333,0.02218965868103771,,,0.3,0.0,0.0632991189372052,0.019036946782051166,0.7244973544973544,0.1008443162488075,0.872766965376187,0.017774145019445766,25.0,0.0,200.0,0.0,50.0,0.0,0.03592331803786334,0.010669885091164155,0.27550264550264547,0.1008443162488075,0.2833333333333333,0.1707825127659933,,
SVM,PGD_eps0.5_it10,PGD,0.14100000000000001,0.02277216345829769,,,0.5,0.0,0.06321621857196055,0.01904859129254543,0.7244973544973544,0.1008443162488075,0.8742534633743129,0.018526083859058642,10.0,0.0,200.0,0.0,50.0,0.0,0.03587144386227834,0.010681950497853015,0.27550264550264547,0.1008443162488075,0.2833333333333333,0.1707825127659933,,
SVM,PGD_eps0.5_it25,PGD,0.14100000000000001,0.02277216345829769,,,0.5,0.0,0.06321621857196055,0.01904859129254543,0.7244973544973544,0.1008443162488075,0.8742534633743129,0.018526083859058642,25.0,0.0,200.0,0.0,50.0,0.0,0.03587144386227834,0.010681950497853015,0.27550264550264547,0.1008443162488075,0.2833333333333333,0.1707825127659933,,
SVM,PGD_eps0.75_it10,PGD,0.14,0.022912878474779203,,,0.75,0.0,0.06314571328406396,0.019041212981272596,0.7244973544973544,0.1008443162488075,0.875352364473214,0.018969788456218432,10.0,0.0,200.0,0.0,50.0,0.0,0.035828156942142704,0.010681140459147318,0.27550264550264547,0.1008443162488075,0.2833333333333333,0.1707825127659933,,
SVM,PGD_eps0.75_it25,PGD,0.14,0.022912878474779203,,,0.75,0.0,0.06314571328406396,0.019041212981272596,0.7244973544973544,0.1008443162488075,0.875352364473214,0.018969788456218432,25.0,0.0,200.0,0.0,50.0,0.0,0.035828156942142704,0.010681140459147318,0.27550264550264547,0.1008443162488075,0.2833333333333333,0.1707825127659933,,
