accuracy,precision,recall,f1,fpr,fnr,model,attack,epsilon,asr,mean_l2,elapsed_s,seed
0.1240808823529411,0.0749479528105482,0.5281173594132029,0.1312670920692798,0.933800350262697,0.4718826405867971,LR,FGSM_direct,0.15,0.8737745098039216,0.7488666772842407,0.0114877223968505,7
0.1240808823529411,0.0749479528105482,0.5281173594132029,0.1312670920692798,0.933800350262697,0.4718826405867971,LR,PGD_direct,0.15,0.8737745098039216,0.7488666772842407,0.0761489868164062,7
0.1200980392156862,0.0701570680628272,0.491442542787286,0.1227855833842394,0.9330998248686516,0.508557457212714,LR,FGSM_direct,0.3,0.8783700980392157,1.4977333545684814,0.0102837085723876,7
0.1200980392156862,0.0701570680628272,0.491442542787286,0.1227855833842394,0.9330998248686516,0.508557457212714,LR,PGD_direct,0.3,0.8783700980392157,1.4977333545684814,0.0714471340179443,7
0.1210171568627451,0.070230607966457,0.491442542787286,0.1228981962702537,0.9320490367775832,0.508557457212714,LR,FGSM_direct,0.5,0.8786764705882353,2.4962193965911865,0.0117368698120117,7
0.1210171568627451,0.070230607966457,0.491442542787286,0.1228981962702537,0.9320490367775832,0.508557457212714,LR,PGD_direct,0.5,0.8786764705882353,2.4962193965911865,0.0694923400878906,7
0.1213235294117647,0.0702551555400209,0.491442542787286,0.1229357798165137,0.9316987740805605,0.508557457212714,LR,FGSM_direct,0.75,0.8786764705882353,3.744306325912476,0.0099396705627441,7
0.1213235294117647,0.0702551555400209,0.491442542787286,0.1229357798165137,0.9316987740805605,0.508557457212714,LR,PGD_direct,0.75,0.8786764705882353,3.744306325912476,0.0718798637390136,7
0.1148897058823529,0.0709342560553633,0.5012224938875306,0.1242800848742043,0.9404553415061296,0.4987775061124694,SVM,FGSM_direct,0.15,0.883578431372549,0.75,0.012216567993164,7
0.1148897058823529,0.0709342560553633,0.5012224938875306,0.1242800848742043,0.9404553415061296,0.4987775061124694,SVM,PGD_direct,0.15,0.883578431372549,0.75,0.0873081684112548,7
0.1158088235294117,0.0710079667474887,0.5012224938875306,0.1243932038834951,0.9394045534150612,0.4987775061124694,SVM,FGSM_direct,0.3,0.8838848039215687,1.5,0.0113165378570556,7
